74,1,Louisville,Auburn,09/05/15,03:30:00 PM,,No,,,,,,
75,1,Virginia,UCLA,09/05/15,03:30:00 PM,,No,,,,,,
76,1,Western State,Northern Colorado,09/05/15,03:35:00 PM,,No,,,,,,
77,1,North Dakota,Wyoming,09/05/15,04:00:00 PM,,No,,,,,,
78,1,Savannah State,Colorado State,09/05/15,04:00:00 PM,,No,,,,,,
79,1,Bowling Green,Tennessee,09/05/15,04:00:00 PM,,No,,,,,,
80,1,Southeast Missouri State,Missouri,09/05/15,04:00:00 PM,,No,,,,,,
81,1,Southern Illinois,Indiana,09/05/15,04:00:00 PM,,No,,,,,,
82,1,Grambling State,California,09/05/15,05:00:00 PM,,No,,,,,,
83,1,Mercer,Austin Peay,09/05/15,05:00:00 PM,,No,,,,,,
84,1,Jacksonville State,Chattanooga,09/05/15,06:00:00 PM,,No,,,,,,
85,1,Morehead State,James Madison,09/05/15,06:00:00 PM,,No,,,,,,
86,1,William & Mary,Lafayette,09/05/15,06:00:00 PM,,No,,,,,,
87,1,Gardner-Webb,South Alabama,09/05/15,06:00:00 PM,,No,,,,,,
88,1,St. Anselm,Sacred Heart,09/05/15,06:00:00 PM,,No,,,,,,
89,1,Marist,Bucknell,09/05/15,06:00:00 PM,,No,,,,,,
90,1,Davidson,The Citadel,09/05/15,06:00:00 PM,,No,,,,,,
91,1,Kentucky State,Hampton,09/05/15,06:00:00 PM,,No,,,,,,
92,1,St. Augustine's,North Carolina Central,09/05/15,06:00:00 PM,,No,,,,,,
93,1,Shaw,North Carolina A&T;,09/05/15,06:00:00 PM,,No,,,,,,
94,1,Bethune-Cookman,Miami (FL),09/05/15,06:00:00 PM,,No,,,,,,
95,1,Troy,NC State,09/05/15,06:00:00 PM,,No,,,,,,
96,1,Towson,East Carolina,09/05/15,06:00:00 PM,,No,,,,,,
97,1,Black Hills State,Idaho State,09/05/15,06:05:00 PM,,No,,,,,,
98,1,Northern Arizona,Stephen F Austin,09/05/15,07:00:00 PM,,No,,,,,,
99,1,Coastal Carolina,Furman,09/05/15,07:00:00 PM,,No,,,,,,
100,1,Delaware State,Liberty,09/05/15,07:00:00 PM,,No,,,,,,
101,1,Mississippi Valley State,New Mexico,09/05/15,07:00:00 PM,,No,,,,,,
102,1,Mars Hill,Western Carolina,09/05/15,07:00:00 PM,,No,,,,,,
